pmid,e1,e2,label,sentence
9809998_1998.ann,APC gene,adenomatous polyposis coli,3,"Germ-line mutations in the APC gene cause adenomatous polyposis coli (APC), a syndrome in which patients develop hundreds to thousands of precancerous adenomatous colorectal polyps."
12189186_2002.ann,c-myc,colon cancer,3,"Hence, agents that prevented colon cancer decreased the mitotic index and altered the expression of c-myc, p16 and p27 suggesting that modulation in the expression of these genes are potential biomarkers for chemopreventive activity."
24113455_2013.ann,miR-122,hepatocellular carcinoma,3,Hepatic loss of miR-122 predisposes mice to hepatobiliary cyst and hepatocellular carcinoma upon diethylnitrosamine exposure.
22610915_2012.ann,microRNA-155,hepatocarcinogenesis,3,Hepatitis C virus-induced up-regulation of microRNA-155 promotes hepatocarcinogenesis by activating Wnt signaling.
26627606_2016.ann,PTEN,Hepatocarcinogenesis,3,Hepatocarcinogenesis was induced by diethylnitrosamine or hepatic deletion of PTEN.
22986531_2013.ann,HNF4alpha,colon cancers,3,Here we have studied the role of HNF4alpha in the mechanism of deregulation of Cdx2 in colon cancers.
18722373_2008.ann,c-Myc,liver cancer,3,"Here, we investigated the molecular mechanisms underlying oncogenic cooperation between c-Myc and E2F1 in relationship to human  liver cancer."
17693663_2007.ann,PTEN,intestinal neoplasia,3,Heterozygous disruption of the PTEN promotes intestinal neoplasia in APCmin/+ mouse: roles of osteopontin.
22986531_2013.ann,HNF4alpha,CRC,3,HNF4alpha and Cdx2 also exhibited a comparable deregulated pattern in human CRC.
18925631_2008.ann,HNF4alpha,hepatocellular carcinoma,3,"However, the effect of HNF4alpha on cancer stem cells (CSCs)  and the treatment of hepatocellular carcinoma (HCC) with HNF4alpha have not been  reported."
18925631_2008.ann,HNF4alpha,hepatocellular carcinoma (HCC),3,"However, the effect of HNF4alpha on cancer stem cells (CSCs)  and the treatment of hepatocellular carcinoma (HCC) with HNF4alpha have not been  reported."
24324629_2013.ann,DLGAP5,hepatocarcinogenesis,3,"However, whether the up-regulation of DLGAP5 contributes to hepatocarcinogenesis remains unclear."
26244988_2015.ann,Let-7,intestinal cancer,3,"In aggregate, we conclude that Let-7 depletion drives a stem cell phenotype and the development of intestinal cancer, primarily via Hmga2."
18586688_2008.ann,PTEN,hepatocarcinogenesis,3,"In conclusion, loss of PTEN and dysregulation of transforming growth factor beta signaling can be considered to be involved in rat hepatocarcinogenesis from early stages."
23208495_2013.ann,MiR-7,colon cancer,3,"In conclusion, MiR-7 is a novel miRNA with tumor suppressive function in colon cancer by targeting oncogenic YY1."
22056881_2012.ann,miR-375,liver cancer,3,"In conclusion, our findings indicate that miR-375 targets AEG-1 in HCC and suppresses liver cancer cell growth in vitro and in vivo, and highlight the therapeutic potential of miR-375 in HCC treatment."
18302511_2008.ann,PPARgamma1 gene,atherosclerosis,3,"In conclusion, overexpression of the PPARgamma1 gene exerts beneficial effects in attenuating atherosclerosis progression and stabilizes vulnerable plaques."
21965270_2011.ann,LHX4,hepatocarcinogenesis,3,"In conclusion, these data indicate that LHX4 may act as a potential tumor suppressor in hepatocarcinogenesis, suggesting that targeting LHX4 to downregulate AFP might have therapeutic implications."
15538739_2004.ann,TS gene,rectal cancer,3,"In conclusion, this study shows that TS gene expression in a pretreatment biopsy predicts the response of local rectal cancer  to neo-adjuvant 5-FU-based chemoradiotherapy in a high percentage."
21704587_2011.ann,p53,hepatocellular carcinoma,3,"In damaged tissue, combined loss of RB and p53 resulted in early lesion formation, aggressive tumor progression, and gene expression signatures and histologic characteristics of advanced human hepatocellular carcinoma."
12839936_2003.ann,K-ras,colon cancer,3,"In the azoxymethane (AOM) model of colon cancer, in addition to K-ras mutations, we have shown that wild-type (WT) Ras can be activated by upstream pathways, including, e.g., signaling by ErbB receptors."
24264057_2014.ann,p53,obesity,3,"In this context, the study of p53 therefore has obvious implications for both human health and performance, given that impaired mitochondrial content and function is associated with the pathology of many metabolic disorders such as ageing, type 2 diabetes, obesity and cancer, as well as reduced exercise performance."
24130815_2013.ann,p53,hepatocellular carcinoma (HCC),3,"In this report, we show that the synergistic action of HBx and p53 mutation triggers progressive hepatocellular carcinoma (HCC) formation via src activation in zebrafish."
17387143_2007.ann,APC gene,colorectal cancer,3,Inactivation of the APC gene is considered the initiating event in human colorectal cancer.
19919837_2010.ann,p53,hepatocarcinogenesis,3,Induction of p53 renders ATM-deficient mice refractory to hepatocarcinogenesis.
26752646_2016.ann,cMYC,colon cancers,3,Integrated transcriptomic and genomic analyses defined a distinct superenhancer in CIMP+ colon cancers that regulates cMYC transcription.
27119498_2016.ann,PTEN,CRC,3,"Intestinal cancer driven purely by PTEN-deficiency in transgenic mice developed CM and in human CRC, CM associated with PTEN and PRKCZ readouts."
27119498_2016.ann,PTEN,Intestinal cancer,3,"Intestinal cancer driven purely by PTEN-deficiency in transgenic mice developed CM and in human CRC, CM associated with PTEN and PRKCZ readouts."
22353783_2012.ann,LKB1,breast cancer,3,Isogenic LKB1-knockdown breast cancer cell line pairs were developed.
19394332_2009.ann,ITF-2B,adenoma-carcinoma,3,"ITF-2 is disrupted via allelic loss of chromosome 18q21, and ITF-2B expression is lost at the adenoma-carcinoma transition."
19394332_2009.ann,ITF-2,adenoma-carcinoma,3,"ITF-2 is disrupted via allelic loss of chromosome 18q21, and ITF-2B expression is lost at the adenoma-carcinoma transition."
12839936_2003.ann,K-ras,colon cancer,3,K-ras mutations occur frequently in colon cancer and contribute to autonomous growth.
24130815_2013.ann,p53,hepatocarcinogenesis,3,"Many etiological factors, including hepatitis B virus X antigen (HBx) and p53 mutations, have been implicated in hepatocarcinogenesis."
7585622_1995.ann,Apc gene,intestinal neoplasia,3,Mice heterozygous for the dominant Min mutation in their Apc gene develop multiple intestinal neoplasia.
7585622_1995.ann,Min,intestinal neoplasia,3,Mice heterozygous for the dominant Min mutation in their Apc gene develop multiple intestinal neoplasia.
20890892_2010.ann,MAT1A,hepatocellular carcinoma (HCC),3,"Mice lacking methionine adenosyltransferase 1A (MAT1A) have reduced PHB1 expression, impaired mitochondrial function, and spontaneously develop hepatocellular carcinoma (HCC)."
28193514_2017.ann,MicroRNA 301A,Colitis-Associated Cancer,3,MicroRNA 301A Promotes Intestinal Inflammation and Colitis-Associated Cancer Development by Inhibiting BTG1.
19726678_2009.ann,MicroRNA-122,hepatocellular carcinoma,3,MicroRNA-122 inhibits tumorigenic properties of hepatocellular carcinoma cells and sensitizes these cells to sorafenib.
25608619_2015.ann,microRNA-146a,hepatocellular carcinoma,3,microRNA-146a inhibits cancer metastasis by downregulating VEGF through dual pathways in hepatocellular carcinoma.
26282675_2016.ann,MicroRNA-21,non-alcoholic fatty liver disease,3,MicroRNA-21 is a potential link between non-alcoholic fatty liver disease and hepatocellular carcinoma via modulation of the HBP1-p53-Srebp1c pathway.
26282675_2016.ann,MicroRNA-21,hepatocellular carcinoma,3,MicroRNA-21 is a potential link between non-alcoholic fatty liver disease and hepatocellular carcinoma via modulation of the HBP1-p53-Srebp1c pathway.
25817558_2015.ann,MicroRNA-221,liver cancer,3,MicroRNA-221 governs tumor suppressor HDAC6 to potentiate malignant progression of liver cancer.
22056881_2012.ann,AEG-1,hepatocellular carcinoma,3,MicroRNA-375 targets AEG-1 in hepatocellular carcinoma and suppresses liver cancer cell growth in vitro and in vivo.
22056881_2012.ann,MicroRNA-375,liver cancer,3,MicroRNA-375 targets AEG-1 in hepatocellular carcinoma and suppresses liver cancer cell growth in vitro and in vivo.
22056881_2012.ann,MicroRNA-375,hepatocellular carcinoma,3,MicroRNA-375 targets AEG-1 in hepatocellular carcinoma and suppresses liver cancer cell growth in vitro and in vivo.
28549468_2017.ann,MicroRNA-608,bladder cancer,3,MicroRNA-608 inhibits proliferation of bladder cancer via AKT/FOXO3a signaling pathway.
22234835_2012.ann,MicroRNA-7,hepatocellular carcinoma,3,MicroRNA-7 inhibits tumor growth and metastasis by targeting the phosphoinositide 3-kinase/Akt pathway in hepatocellular carcinoma.
11286759_2001.ann,Microsatellite,gastric cancer,3,Microsatellite instability as a tool for the classification of gastric cancer.
21986945_2012.ann,Microsomal prostaglandin E synthase-1,colon carcinogenesis,3,Microsomal prostaglandin E synthase-1 is involved in multiple steps of colon carcinogenesis.
21743491_2012.ann,Microsomal prostaglandin E synthase-1,hepatocarcinogenesis,3,Microsomal prostaglandin E synthase-1 promotes hepatocarcinogenesis through activation of a novel EGR1/beta-catenin signaling axis.
23056576_2012.ann,MiR-122,breast cancer,3,MiR-122 inhibits cell proliferation and tumorigenesis of breast cancer by targeting IGF1R.
22431718_2012.ann,MiR-145,hepatocellular carcinoma,3,MiR-145 modulates multiple components of the insulin-like growth factor pathway in hepatocellular carcinoma.
24911372_2014.ann,miR-185,hepatocellular carcinoma,3,miR-185 inhibits hepatocellular carcinoma growth by targeting the DNMT1/PTEN/Akt  pathway.
27501171_2016.ann,miR-221,Esophageal Adenocarcinoma,3,miR-221 Mediates Chemoresistance of Esophageal Adenocarcinoma by Direct Targeting of DKK2 Expression.
25503559_2015.ann,miR-490-3p,gastric cancer,3,"miR-490-3p exerted growth- and metastasis-suppressive effects on gastric cancer cells through directly targeting SMARCD1, a SWItch/Sucrose NonFermentable (SWI/SNF) chromatin remodeling complex subunit."
26583881_2016.ann,miRNA-548p,hepatocellular carcinoma,3,miRNA-548p suppresses hepatitis B virus X protein associated hepatocellular carcinoma by downregulating oncoprotein hepatitis B x-interacting protein.
15958644_2005.ann,p53,colorectal cancer,3,"Molecular targeting of GSK3beta by overexpression of a GSK3beta dominant-negative mutant, or acute-silencing of GSK3beta by RNA interference, reproduced the induction of transcriptionally active p53 in colorectal cancer cells."
8634090_1996.ann,Ki-ras,colorectal cancers,3,"Most human colorectal cancers arise through the accumulation of a series of genetic alterations such as point mutations within the Ki-ras and p53 genes, but  the chemical carcinogens that may be implicated in these events are still unidentified."
8634090_1996.ann,p53 genes,colorectal cancers,3,"Most human colorectal cancers arise through the accumulation of a series of genetic alterations such as point mutations within the Ki-ras and p53 genes, but  the chemical carcinogens that may be implicated in these events are still unidentified."
10657948_2000.ann,sPLA(2) gene,intestinal polyps,3,"Mouse strains with a disrupted sPLA(2) gene are susceptible to the Min phenotype and develop numerous intestinal polyps, whereas  mice with normal sPLA(2) develop only a limited number of polyps."
11516998_2001.ann,APC gene,colorectal cancers,3,Mutations in the APC gene are responsible for familial adenomatous polyposis (FAP) and for the majority of sporadic colorectal cancers.
18337503_2008.ann,MLH1,hereditary nonpolyposis colorectal cancer,3,"Mutations in the human DNA mismatch repair (MMR) gene MLH1 are associated with hereditary nonpolyposis colorectal cancer (Lynch syndrome, HNPCC) and a significant proportion of sporadic colorectal cancer."
